sample,myCAF,iCAF,apCAF,SASP,matrisome_core,MAPK_targets,RASON_inhibition_PD
2b89b4e4-a150-44cb-b533-4d55272841d6,-2.7090565162505293,-2.053029170018459,-3.8030479213829147,-2.231653056686047,-2.7747495199734606,-0.11181228956121547,-0.2488230774904392
3f69c795-598c-491f-b4ae-3812a974daa3,-0.02701250807416501,-0.20534755106540464,0.24342797876860467,0.05578726135250844,-0.20040513061952636,0.5875161255947879,0.5861223694002415
958e63e3-9fe5-46a8-8844-e1e8f5b1eb79,1.0096095799374414,0.33603458199709446,-0.4176398573665558,0.2100780724016449,0.8086154619063926,-0.5009931867553472,-0.4388679498788353
cd7165a4-fe2e-4730-abbd-060097120571,0.8062709912080143,0.8875730722908166,1.266114400565017,0.6486687905584018,1.1542039712838654,0.4961040623152213,0.4673155130331495
b1df6411-4c72-4e3f-bcdb-9b446386f4ed,0.8055898619944224,-0.18046891102223114,0.20974650909064668,0.040105395425856054,0.6794694540894569,1.001514857744715,1.218883953926052
75bca18c-55fd-4c78-bcac-543d64d55c28,-0.016909776328061,-0.2176027406798374,-0.32934303585251384,0.2613698350649131,0.3775905294023024,0.6084823731437258,0.6037481243926138
6230d096-38d0-4945-ac66-3811160f11f6,0.2765213271947847,0.8900868691230895,0.5213101866536505,0.5987700380685034,0.37231108166585136,0.522958893734252,0.46777784805364625
6671afe0-b094-4d02-8bdf-02e6660cea94,-1.4318607763713278,-0.7721950219818856,-0.6540290194826833,-0.6738977643922123,-1.5220288547163798,0.060202273913324555,0.22348488588615956
d8ee313b-643a-42fc-998f-95a7e27ee107,-0.5093193796274379,0.2068567474721732,-0.33831958756997216,-0.2500487512014888,-0.7008715903743789,0.04952320427575422,0.004982581449662619
1a5d463c-ace6-4ab6-83f4-407cb2d97db7,-0.3455424425414524,-0.3919329085390303,0.2604391403827327,0.14999840390409752,-0.15252385591793766,-0.07476722656951654,0.013173312387536227
789ebf62-b31b-4ee1-86d5-b33b07d8bb33,0.9613962366003125,1.2326884389287818,0.3006634251227592,0.7090262559397879,0.8552483152116337,-0.0806934245221433,-0.15094334127041834
44f31ab7-9518-4b29-99fd-9b1247d9d189,-0.35191639669292574,-0.35693083051300034,0.6085592607570853,0.29732040295888296,-0.5320616828301531,0.5352105416525393,0.456622363887164
7e460f1a-71f3-4d86-a146-c2ee5704237b,-0.5216670911400089,-1.679028129209488,-1.0755846986533741,-0.6247799245061416,-0.5133526229534838,-0.8512926400764166,-0.8174647555723286
e501087c-0bfa-4447-b7f3-4ca93b4a6c0e,0.7957010404042594,-0.7580898197853114,0.8319297778779059,-0.24436788524339578,0.440093108126129,0.5537428481610004,0.5537141211304657
ca8190ae-3d6c-4550-a079-2c873f98f80a,-0.18969310885065346,0.022595306702810156,-1.1782590393603474,0.4566991286675494,-0.006503617696650596,-0.337934090435651,-0.402547957173418
715a5638-c83d-4beb-9caf-f01047ec7a81,0.04764473713464745,0.08535009772761978,0.6416922865911554,0.060853559768973,-0.16174772945695348,0.4555091369470276,0.4874788352164245
1985d153-e7f9-44e7-99f9-d71b5d4d565e,-0.3398200414492912,0.17589333781086006,0.5911198309502532,0.4131799097947759,-0.3211796205594344,-0.12482684315155196,0.0366866811467838
