gene,GSM8332077,GSM8332078,GSM8332079,GSM8332080,GSM8332081,GSM8332082,GSM8332083,GSM8332084,GSM8332085,GSM8332086,GSM8332087,GSM8332088,GSM8332089,GSM8332090,GSM8332091,GSM8332092,GSM8332093,GSM8332094
1700012B09Rik,0.11607322200634537,0.12235786543277732,0.27259818509580325,8.872756139923268,9.94899010643998,9.6818942976835,4.154726086060724,3.1310244953391617,3.0407467037059526,2.449742511647505,2.094551633808799,2.587552802249371,0.0563957647231859,0.21900298780301186,0.0,2.12961224765559,2.524026679548986,0.0
1700016C15Rik,16.598470746907388,22.819741903212968,17.936960579303857,3.9327892079659894,6.887762381381526,5.024118122041168,12.668509049299912,10.162997542248428,10.91677914937055,6.940937116334597,9.425482352139595,5.343859048123701,3.834912001176641,4.7085642377647545,4.822281119280801,0.26620153095694876,0.4695863589858578,1.2968753571473153
1700017B05Rik,72.37165392095633,65.64499480468504,69.23993901433403,169.63750522653297,138.4112249972859,95.82458626518101,98.48744131875092,98.90957709046828,94.96102410753835,138.99372393466675,104.66597723062203,129.15263552096857,47.03406777913705,69.31444563965326,45.602006236677134,89.81639654487451,89.74969286117208,97.4682885606029
1700018A04Rik,1.0446589980571084,1.0400418561786073,1.581069473555659,3.309298235971381,2.7332390402307642,1.5177023493666026,0.7832680326180053,0.8212523266463376,1.5452975051620415,0.6999264318992872,0.4928356785432467,0.5625114787498633,2.086643294757878,0.49275672255677666,3.040133749111809,0.42592244953111796,1.1739658974646445,1.4589847767907296
1700020L24Rik,8.067088929441002,7.953261253130527,8.014386641816616,6.906361535940274,5.79446676528922,12.926637251501754,7.049412293562047,6.159392449847532,4.635892515486124,3.4996321594964357,8.008579776327759,5.1188544566237555,6.88028329622868,2.02577763717786,8.596240256109253,0.26620153095694876,0.4695863589858578,2.02636774554268
1700025G04Rik,2.031281385111044,1.7741890487752712,1.090392740383213,10.455463991909582,10.331643572072288,7.117500672891654,63.342545246499554,74.16935075024738,66.44779272196777,46.720089329277414,38.50278738619115,45.67593207448889,78.95407061246026,75.77503377984209,83.55126200145213,44.242694445044876,44.552005808783264,53.61769054705931
1700028J19Rik,0.9866223870539357,1.1623997216113846,0.32711782211496393,0.5755301279950228,0.5466478080461528,0.05233456377126216,0.27244105482365405,0.8725805970617337,0.49848306618130367,0.5249448239244653,0.369626758907435,0.8437672181247949,0.28197882361592946,0.21900298780301186,0.1572482973678522,0.42592244953111796,0.3521897692393934,0.5673829687519504
1700030C10Rik,6.558137043358514,6.852040464235531,7.632749182682492,5.995105499948155,5.849131546093836,5.233456377126216,3.6098439764134156,4.414231255724064,3.240139930178474,2.566396916964053,3.080222990895292,3.3750688724991798,8.177385884861955,8.486365777366709,5.765770903487914,4.685146944842297,5.048053359097972,3.5664072321551163
1700030J22Rik,0.17410983300951807,0.24471573086555465,0.27259818509580325,0.3836867519966819,0.8746364928738445,1.1513604029677675,0.2043307911177405,0.564610974569357,0.09969661323626074,0.5249448239244653,0.1848133794537175,0.33750688724991795,0.9023322355709744,0.9307626981628003,1.310402478065435,1.5972091857416921,1.6435522564505023,2.7153327790271913
1700030K09Rik,12.361798143675783,13.214649466739951,12.648555788445272,15.779117675863542,16.290104679775354,15.96204195023496,9.024609941033539,10.214325812663825,10.96662745598868,11.898749342287882,10.842384927951429,12.937764011246854,14.155336945519661,12.647422545623934,14.30959506047455,9.849456645407102,10.917882846421195,9.888674598248278
1700037C18Rik,0.8705491650475904,1.0400418561786073,1.253951651440695,2.3500813559796767,2.89723338264461,5.8091365786101,1.634646328941924,1.539848112461883,1.744690731634563,1.9831248903813135,1.971342714172987,2.025041323499508,4.286078118962129,6.624840381041109,4.822281119280801,4.791627557225077,3.8153891667600948,4.660645814748164
1700052K11Rik,0.6384027210348996,0.4894314617311093,0.21807854807664262,1.822512071984239,1.4212843009199974,1.622371476909127,2.656300284530627,1.4371915716310908,1.196359358835129,1.4581800664568483,2.4025739328983278,2.3062970628744393,1.0151237650173461,1.752023902424095,1.3628185771880523,2.715255615760877,2.582724974422218,2.147949810275241
1700056E22Rik,2.4375376621332525,3.0589466358194333,1.3084712884598557,3.1174548599730403,3.5532107522999934,3.8204231553021377,2.9287413393542807,1.6425046532926753,1.9440839581070841,1.4581800664568483,2.0329471739908924,1.1812741053747127,0.9023322355709744,1.0402641920643063,1.834563469291609,0.8518448990622359,0.9391727179717156,3.0800789732248735
1700066M21Rik,8.705491650475903,7.219114060533862,8.177945552874098,13.333114631884696,15.251473844487663,8.164191948316898,11.885241016681906,14.98785496129566,14.75509875896659,14.581800664568481,9.17906451286797,12.600257123996938,12.632651297993643,11.004900137101346,12.10811889732462,12.990634710699096,14.2049873593222,16.21094196434144
1700086O06Rik,1.7991349410983533,1.8965469142080487,1.581069473555659,3.8368675199668187,4.5371768067830685,4.500772484328546,2.1454733067362755,1.026565408307922,1.5951458117801718,2.6247241196223263,2.4025739328983278,2.5313016543743845,0.9587280002941603,1.752023902424095,0.8386575859618784,2.5555346971867077,4.050182346253024,1.3779300669690224
1700096K18Rik,3.540233271193534,3.9154516938488744,2.7259818509580325,4.604241023960182,2.678574259426149,2.7737318798768946,2.62224515267767,2.4637569799390127,2.9908983970878222,1.2248712558237524,1.6017159552655518,1.6875344362495899,2.7633924714361093,1.2045164329165652,3.7215430377058354,1.224527042401964,1.1739658974646445,2.7963874888488984
1700109H08Rik,0.23214644401269074,0.06117893271638866,0.6542356442299279,0.815334347992949,0.43731824643692224,0.47101107394135944,0.13622052741182702,0.2566413520769805,0.19939322647252147,7.232573129625967,4.8051478657966555,5.2313567523737285,0.1127915294463718,0.49275672255677666,0.4717448921035566,4.578666332459518,4.050182346253024,3.7690440067093847
1700110K17Rik,0.4062562770222088,1.0400418561786073,0.5451963701916065,0.7194126599937786,1.0386308352876903,2.0933825508504866,0.6470475052061783,0.6159392449847532,0.7477245992719556,0.5832720265827392,0.369626758907435,0.506260330874877,0.7895407061246027,0.21900298780301186,1.2055702798202002,0.10648061238277949,0.2347931794929289,0.6484376785736576
1700113A16Rik,0.34821966601903614,0.4894314617311093,0.43615709615328524,0.47960843999585234,1.749272985747689,0.8896875841114568,0.4767718459413945,0.513282704153961,0.7477245992719556,0.6999264318992872,0.24641783927162336,0.7312649223748222,1.5226856475260193,1.0402641920643063,0.6289931894714088,0.6388836742966769,0.3521897692393934,0.6079103236628041
1700123M08Rik,0.6964393320380723,0.4894314617311093,0.8177945552874097,1.3429036319883865,1.6399434241384585,1.256029530510292,1.498425801530097,1.539848112461883,1.894235651488954,1.0498896478489306,0.9240668972685876,1.012520661749754,1.3534983533564617,0.7665104573105415,0.9959058833297306,0.6921239804880667,0.6456812436055545,1.0537112276821934
1700123O20Rik,43.12120197535731,49.43257763484204,38.3818244614891,26.618268419769805,28.863004264836867,27.737318798768943,34.77028962186885,31.72087111671479,33.19897220767482,32.95486950192477,33.944057359666125,37.4632644847409,27.12636283185242,26.006604801607658,27.151539345515815,27.25903676999155,27.705595180165613,27.072273080450206
1810008I18Rik,6.151880766336305,4.5272410210127605,4.579649509609495,2.158237979981336,1.8039377665523042,2.9830701349619435,1.1578744830005296,1.950474275785052,2.193325491197736,1.6914888770899439,1.540111495447646,1.6312832883746033,1.748268706418763,1.533020914621083,2.463556658763018,0.31944183714833846,0.2347931794929289,0.6889650334845112
1810010H24Rik,1.3928786640761446,2.2024415777899917,1.6355891105748195,1.9663946039829947,0.6559773696553834,1.1513604029677675,0.23838592297069724,0.8212523266463376,0.24924153309065183,0.3499632159496436,0.12320891963581168,0.33750688724991795,1.0715195297405322,1.0950149390150592,1.9393956675368436,0.3726821433397282,0.4108880641126256,5.187501428589261
1810014B01Rik,1.9732447741078714,3.3648412994013763,2.235305117785587,6.234909719946081,6.067790669312297,4.919448994498643,4.937994118678729,6.416033801924512,5.1343755816674275,3.966249780762627,5.113170164886185,4.668845273623865,4.116890824792571,5.584576188976802,3.144965947357044,2.874976534335046,2.9936130385348436,3.5664072321551163
1810019D21Rik,1.3348420530729719,1.83536798149166,2.071746206728105,1.9184337599834094,1.530613862529228,2.826066443648157,10.727366533681378,9.136432133940506,7.7763358324283365,13.06529339545336,13.799398999210908,14.287791560246527,11.166361415190808,7.719855320056167,6.971341183308113,5.536991843904533,7.748174923266655,5.309083493321822
1810024B03Rik,0.8705491650475904,1.3459365197605506,0.9813534663448917,0.8632951919925342,2.350585574598457,1.7793751682229135,2.009252779324448,1.488519842046487,1.9440839581070841,0.6415992292410132,3.0186185310773865,0.7312649223748222,0.9587280002941603,1.5877716615718358,1.572482973678522,0.7453642866794564,0.8217761282252511,1.1752932924147543
1810030O07Rik,30.875477053687874,27.714056520524064,26.66010250236956,41.198364995643715,39.90528998736916,25.120590610205834,28.129538910542276,31.15626014214543,29.90898397087822,29.163601329136963,22.05439661481029,28.800587711992996,57.80565884126555,52.06796035016606,49.48079757175083,48.02275618463355,44.4346092190368,54.46876500018723
1810034E14Rik,1.2768054420697992,0.42825252901472066,1.253951651440695,1.870472915983824,2.131926451379996,2.302720805935535,1.6005911970889675,1.7964894645388636,1.4954491985439111,1.0498896478489306,1.170484736540211,0.7875160702498086,3.3273501186679684,2.02577763717786,2.5159727578856352,1.5972091857416921,1.0565693077181801,1.2968753571473153
1810037I17Rik,62.9116863274392,78.73728640599221,63.29729857924551,67.38498581941725,95.99135509290443,94.30688391581442,98.28311052763318,87.87399895115813,91.47164264426922,69.23438955537115,86.4926615843398,81.39541097510521,87.69541414455408,124.61270005991373,96.28837408824816,74.90911081128537,82.58850088663773,93.61818984407182
1810044D09Rik,2.37950105113008,2.4471573086555467,2.017226569708944,1.246981943989216,3.115892505863071,2.302720805935535,1.6005911970889675,1.2318784899695063,1.4456008919257808,1.574834471773396,1.170484736540211,1.6875344362495899,1.2971025886332757,1.0402641920643063,0.9959058833297306,1.3310076547847436,1.1152676025914123,1.6616215513449977
1810055G02Rik,58.73305033521076,62.586048168865595,56.645902862907924,50.31092535556491,47.55835930001529,41.29197081552584,58.71104731449744,55.02390588530462,55.680558492451624,66.25970221979918,52.05576854613044,71.10145091398272,48.50035766193987,60.22582164582826,43.92469106475338,59.203220484825394,55.70468183469739,48.06544292427237
1810059H22Rik,0.11607322200634537,0.18353679814916599,0.16355891105748196,1.1510602559900456,1.530613862529228,0.9420221478827189,0.034055131852956756,0.0,0.04984830661813037,0.0,0.06160445981790584,0.0,0.0563957647231859,0.054750746950752965,0.2096643964904696,1.3310076547847436,1.4674573718308057,2.147949810275241
