gene,mean_parental,mean_resistant,log2FC,p_value,padj,n_parental,n_resistant
EXOC4,6.41337420789299,6.374031708369784,-0.03934249952320634,0.5367155296638679,0.9999766935190011,6,6
EXOC5,5.781130730762677,6.151711394526278,0.3705806637636009,0.2911163945692619,0.9999766935190011,6,6
EXOC6,4.572780999740143,4.372227873032611,-0.20055312670753178,0.4303676673597786,0.9999766935190011,6,6
EXOC6B,4.966126339595182,4.839887403579372,-0.1262389360158105,0.3995812242630489,0.9999766935190011,6,6
EXD3,3.878868169359301,3.8815634781617354,0.002695308802434404,0.9931889735882125,0.9999766935190011,6,6
EXO1,3.5993887884129614,3.7869146400481966,0.18752585163523516,0.8422305161056831,0.9999766935190011,6,6
EXO5,2.238474487539809,2.4046784136139636,0.16620392607415457,0.6362682651669975,0.9999766935190011,6,6
EXOC2,5.31185294242576,5.644738791933745,0.33288584950798494,0.34981314179186973,0.9999766935190011,6,6
EXOC3,5.902995671665431,6.146676976575993,0.24368130491056217,0.2712525214035481,0.9999766935190011,6,6
EXOC3-AS1,1.774456062261481,1.962297239136868,0.18784117687538715,0.5633283601587635,0.9999766935190011,6,6
EXOC3L1,1.7291007175804614,1.6869126352599635,-0.042188082320497866,0.9512565252915552,0.9999766935190011,6,6
CNOT10,4.344693407314855,4.353116008919038,0.008422601604182844,0.9777792614370563,0.9999766935190011,6,6
CNOT11,6.277761167840015,6.252770309920952,-0.024990857919062748,0.7230013137202629,0.9999766935190011,6,6
CNOT2,5.862511315786715,5.963454734878656,0.1009434190919416,0.42803823907773386,0.9999766935190011,6,6
CNOT3,6.586798651833963,6.46487661216915,-0.12192203966481241,0.6777228781351468,0.9999766935190011,6,6
CNOT4,4.613694988796509,4.6491637651174385,0.03546877632092915,0.7842259068851267,0.9999766935190011,6,6
CNOT6L,4.482212617254258,4.5755685081231725,0.09335589086891449,0.7117028357178905,0.9999766935190011,6,6
CNOT7,5.447469287472704,5.520243997989101,0.07277471051639672,0.5140600937866406,0.9999766935190011,6,6
CNN2,8.417357914437142,8.37198829001,-0.045369624427141986,0.8928259479055749,0.9999766935190011,6,6
CNN3,6.057181242951408,6.357536676460518,0.3003554335091101,0.20174561375052455,0.9999766935190011,6,6
CNN3-DT,1.675222100782867,1.9021380694837078,0.22691596870084085,0.5377794493065299,0.9999766935190011,6,6
CNNM1,3.850914102671958,3.5773321188749327,-0.27358198379702525,0.617590550665392,0.9999766935190011,6,6
CNNM4,5.608381468619559,5.3792216150892225,-0.2291598535303363,0.3092464952458985,0.9999766935190011,6,6
CNOT1,7.239321531408763,7.389954655029006,0.15063312362024295,0.28019819190621115,0.9999766935190011,6,6
CNGA1,2.259178133360256,2.111115708888447,-0.14806242447180917,0.9159246925682505,0.9999766935190011,6,6
CNIH1,6.550806228012291,6.6495398144293345,0.0987335864170431,0.5561961393336956,0.9999766935190011,6,6
CNIH2,2.081921379695486,1.8876275056424305,-0.19429387405305554,0.7615726784511871,0.9999766935190011,6,6
CNIH3,2.0680506983785647,2.4007846097042136,0.3327339113256489,0.27962477765422145,0.9999766935190011,6,6
CNIH4,6.042920792637926,6.098920359891706,0.055999567253780747,0.25934196959724887,0.9999766935190011,6,6
CNKSR1,3.9963821438314313,3.8975040338026736,-0.09887811002875768,0.8877409632535693,0.9999766935190011,6,6
CNKSR3,3.1378147538452748,3.8624579698594297,0.7246432160141549,0.2840656767468438,0.9999766935190011,6,6
CNN1,0.866245163100956,0.8531740019255952,-0.01307116117536078,0.9774335748394495,0.9999766935190011,6,6
CMTM8,4.1901683228783755,3.856070512255151,-0.3340978106232244,0.25058685221650195,0.9999766935190011,6,6
CMYA5,0.8262192272691496,0.7649678805377654,-0.061251346731384215,0.8675889267431584,0.9999766935190011,6,6
CNDP2,7.80700050051009,7.882263990927702,0.07526349041761193,0.8466324183754862,0.9999766935190011,6,6
CNEP1R1,4.018762392604657,4.0767455931810614,0.05798320057640449,0.7318295066672016,0.9999766935190011,6,6
CNFN,1.5554130885731954,1.2616781087018214,-0.293734979871374,0.22384896223037742,0.9999766935190011,6,6
FABP5,3.847477678831122,3.5596754956978973,-0.2878021831332247,0.5512907172261694,0.9999766935190011,6,6
FADS1,6.902110950151101,7.0639135843199385,0.16180263416883722,0.8327299578474188,0.9999766935190011,6,6
FADS2,6.190397664875856,6.061254190969028,-0.12914347390682757,0.944958056223091,0.9999766935190011,6,6
FAF1,6.109938516650174,6.098224429456642,-0.011714087193531952,0.9799765872765842,0.9999766935190011,6,6
FAF2,7.0181381257645015,7.2848058377866165,0.26666771202211503,0.36435401932226485,0.9999766935190011,6,6
FAH,4.905540891194613,4.883695296594348,-0.021845594600264917,0.9152180499146523,0.9999766935190011,6,6
FA2H,2.9865765584974526,2.9689378665491777,-0.017638691948274943,0.9926518677273669,0.9999766935190011,6,6
FAAH,2.8697439029899496,2.722339883435111,-0.1474040195548385,0.7547409383974237,0.9999766935190011,6,6
FAAH2,1.2652634384557793,1.3099594126059746,0.04469597415019533,0.9569981634753968,0.9999766935190011,6,6
FAAHP1,0.8004472810532789,0.40895793408852166,-0.39148934696475723,0.2266910787707651,0.9999766935190011,6,6
FAAP100,7.267367570643522,6.9894407029798735,-0.2779268676636484,0.5641413491605303,0.9999766935190011,6,6
FAAP24,3.7742411216064284,3.919613380993836,0.1453722593874076,0.7484836763613272,0.9999766935190011,6,6
F11R,6.423283624038287,6.508929070980425,0.08564544694213794,0.8700070609705959,0.9999766935190011,6,6
F2R,4.886937752918582,5.174713150257467,0.28777539733888435,0.7747114772950122,0.9999766935190011,6,6
F2RL1,7.464819796579872,7.266322670852741,-0.19849712572713063,0.782859082848906,0.9999766935190011,6,6
F2RL2,0.5133492916288446,0.8395698436078939,0.3262205519790493,0.3988173942922444,0.9999766935190011,6,6
F3,4.943650687148422,4.480733405049257,-0.4629172820991645,0.8242561381565442,0.9999766935190011,6,6
F8,3.657793404838763,3.6477374008539925,-0.010056003984770356,0.9739260876699039,0.9999766935190011,6,6
F8A3,0.6543318150643606,0.626431105924882,-0.027900709139478508,0.7687707352775173,0.9999766935190011,6,6
EYA3,4.4055814368268225,4.39937251714943,-0.006208919677392899,0.9548254644925394,0.9999766935190011,6,6
EZH1,3.3587458223262225,3.4820620941061358,0.12331627177991322,0.8162825965226251,0.9999766935190011,6,6
EZH2,4.355254936143793,4.280735675782563,-0.07451926036122991,0.9205575634442853,0.9999766935190011,6,6
EZR,9.506737601700399,9.530564598127418,0.0238269964270188,0.8743469033616528,0.9999766935190011,6,6
F10,0.7597162488940908,0.9387825431669374,0.1790662942728466,0.6434911571312174,0.9999766935190011,6,6
FAM131A,5.397973372348084,5.463636692828181,0.06566332048009649,0.5211587000410118,0.9999766935190011,6,6
FAM131B,1.7417294349176193,1.3599779325609997,-0.3817515023566196,0.6263838697287037,0.9999766935190011,6,6
FAM131B-AS2,2.9996515035774007,2.8564796180831418,-0.14317188549425897,0.6755913739298756,0.9999766935190011,6,6
FAM131C,3.213893263372945,3.5495678622990554,0.3356745989261105,0.2924898081451361,0.9999766935190011,6,6
FAM133B,3.90579770887611,3.842219669941637,-0.06357803893447311,0.7996845885503492,0.9999766935190011,6,6
FAM135A,3.790166471132896,4.335838891315177,0.5456724201822811,0.5340269378021618,0.9999766935190011,6,6
FAM136A,5.549561796993035,5.51727002489767,-0.03229177209536527,0.9454269029562574,0.9999766935190011,6,6
FAM117A,4.025697465094583,3.5922586295695975,-0.43343883552498585,0.6186673375667648,0.9999766935190011,6,6
FAM117B,4.067658014401396,3.5373600031393284,-0.5302980112620679,0.2937678583615726,0.9999766935190011,6,6
FAM118B,4.708332173376408,4.66451486488591,-0.04381730849049781,0.926816502053176,0.9999766935190011,6,6
FAM120A,7.480992096661367,7.568013231104562,0.08702113444319437,0.6576604501666561,0.9999766935190011,6,6
FAM120AOS,5.864114981556059,5.970454479356114,0.1063394978000547,0.6071361563601936,0.9999766935190011,6,6
FAM120B,5.059046581337753,5.413788609993962,0.35474202865620885,0.2310531133170727,0.9999766935190011,6,6
FAM120C,2.933609913657634,3.13816079918797,0.20455088553033596,0.6346966968822298,0.9999766935190011,6,6
FAM110A,4.574917157490176,4.509504689506531,-0.06541246798364497,0.8929392012827028,0.9999766935190011,6,6
FAM110B,0.8137574866114603,1.8762060474070597,1.0624485607955994,0.27673625417400755,0.9999766935190011,6,6
FAM110C,2.8276861509248152,2.5034562615123326,-0.32422988941248265,0.8462240756095145,0.9999766935190011,6,6
FAM111A-DT,2.3189724820687303,2.5150081721969237,0.19603569012819344,0.7189064130892334,0.9999766935190011,6,6
FAM111B,3.838489911812584,3.9921756158131068,0.15368570400052262,0.8271723838471412,0.9999766935190011,6,6
FAM114A1,5.779980435087779,5.921619128694485,0.14163869360670578,0.6992908113539287,0.9999766935190011,6,6
FAHD1,5.7734257270345894,5.55277550558685,-0.22065022144773927,0.49679237116688013,0.9999766935190011,6,6
FAHD2A,4.020760248044202,4.249019576277816,0.22825932823361406,0.23498104531651914,0.9999766935190011,6,6
FAHD2B,2.6756348216269394,3.2144387828780574,0.538803961251118,0.2936010809867258,0.9999766935190011,6,6
FAHD2CP,0.8493180654005426,0.9378362483531694,0.08851818295262681,0.7535836596908871,0.9999766935190011,6,6
FAIM,3.4098239422040333,3.3762056174811366,-0.03361832472289672,0.9416440582722366,0.9999766935190011,6,6
FAM104A,5.194824003172536,5.215505164110364,0.020681160937828125,0.7129585745358442,0.9999766935190011,6,6
FAM104B,2.774602702693535,2.780887153332865,0.006284450639329808,0.9894746657213453,0.9999766935190011,6,6
FAM107B,6.049320405762714,4.707183911200608,-1.342136494562106,0.37594694107183213,0.9999766935190011,6,6
FAM193A,4.990429113747145,5.066935471716369,0.07650635796922423,0.32760075269756705,0.9999766935190011,6,6
FAM193B,4.539378147483972,4.4455979252442495,-0.09378022223972238,0.5664198124884227,0.9999766935190011,6,6
FAM199X,6.377685449137008,6.7441724714546,0.36648702231759156,0.4179880835112708,0.9999766935190011,6,6
FAM200A,3.060162637049256,3.137957028903312,0.07779439185405579,0.504282568272298,0.9999766935190011,6,6
FAM200B,3.4189619155038393,3.474067947044191,0.05510603154035154,0.789421286790184,0.9999766935190011,6,6
FAM201A,1.594480891907622,1.5625915004521431,-0.03188939145547898,0.9635478066447223,0.9999766935190011,6,6
FAM204A,5.0349115603720245,4.932062018718987,-0.10284954165303706,0.791563207064802,0.9999766935190011,6,6
FAM171B,4.669597681375581,4.563873876778346,-0.1057238045972353,0.2532139551432683,0.9999766935190011,6,6
FAM174A,3.9032591798301866,4.090005653213931,0.18674647338374406,0.6357880878881051,0.9999766935190011,6,6
FAM174B,2.6289744583905357,2.75526457834772,0.1262901199571842,0.8667323955472709,0.9999766935190011,6,6
FAM174C,6.629851330432096,6.48062225154677,-0.14922907888532588,0.3422792220874179,0.9999766935190011,6,6
FAM177A1,5.379390350986565,5.318041608322147,-0.0613487426644177,0.6918068137352832,0.9999766935190011,6,6
FAM184A,1.4116300733863714,1.8730402217092585,0.4614101483228872,0.5686267176552976,0.9999766935190011,6,6
FAM185A,2.5979945664468986,2.367806218469126,-0.23018834797777243,0.30464793693008785,0.9999766935190011,6,6
FAM161B,2.704193338691754,2.8722511341578922,0.16805779546613842,0.7319320571910423,0.9999766935190011,6,6
FAM167A,1.0925727598495674,1.803703766166992,0.7111310063174245,0.3861686766822201,0.9999766935190011,6,6
FAM168A,6.540716221765816,6.471189336229345,-0.06952688553647146,0.5736554651287138,0.9999766935190011,6,6
FAM168B,7.248423101407468,7.278393624566735,0.029970523159266627,0.9415259972097955,0.9999766935190011,6,6
FAM169A,3.8047574179650874,3.4704199831675786,-0.33433743479750877,0.36132239497451846,0.9999766935190011,6,6
FAM171A1,4.776455244102887,5.119826830493224,0.3433715863903375,0.2375426592927084,0.9999766935190011,6,6
FAM171A2,3.8407746868354216,3.7993021166370675,-0.04147257019835404,0.9225255748913073,0.9999766935190011,6,6
FAM13A,3.6961690682793633,3.247234055577893,-0.4489350127014702,0.41185742708342543,0.9999766935190011,6,6
FAM13B,3.69288413718296,4.0251917764190654,0.3323076392361055,0.3118855313629759,0.9999766935190011,6,6
FAM149A,0.9861547777097707,0.9732642041822143,-0.012890573527556404,0.9834213794580005,0.9999766935190011,6,6
FAM149B1,4.649987487863572,4.565693417124263,-0.08429407073930939,0.2696656663315472,0.9999766935190011,6,6
FAM151B,1.22874583504228,1.5282808748123766,0.29953503977009666,0.31649902330296775,0.9999766935190011,6,6
FAM151B-DT,3.398878181390126,3.5163264473112705,0.11744826592114466,0.5022607228405083,0.9999766935190011,6,6
FAM157A,0.9678033890448146,0.8714690479818797,-0.09633434106293481,0.7317734070669168,0.9999766935190011,6,6
FAM32A,6.3112916329809785,6.249021402706334,-0.06227023027464451,0.8277024458753346,0.9999766935190011,6,6
FAM3A,6.292176655500081,6.329889787979565,0.03771313247948349,0.8219300372681619,0.9999766935190011,6,6
FAM3B,1.7193817575236512,0.8701805895022762,-0.849201168021375,0.34989985404396173,0.9999766935190011,6,6
FAM3C,8.076464106382593,8.156599929394888,0.08013582301229505,0.9004589744420065,0.9999766935190011,6,6
FAM3C2P,3.7539833425731177,3.8703593530829594,0.1163760105098417,0.8265608712932524,0.9999766935190011,6,6
FAM43A,4.551134633297207,5.767491729175425,1.2163570958782177,0.268337303808963,0.9999766935190011,6,6
FAM43B,1.4001315213276875,1.0872371628727822,-0.3128943584549053,0.7032082596002259,0.9999766935190011,6,6
FAM50A,6.953711041849007,7.121067797256093,0.16735675540708606,0.7448480181272886,0.9999766935190011,6,6
FAM227B,1.544186157066583,1.5530370636769357,0.008850906610352816,0.971421896091762,0.9999766935190011,6,6
FAM228B,1.0951957207296643,1.0963018956418822,0.0011061749122178721,0.9901866197611626,0.9999766935190011,6,6
FAM229A,0.9251846490149056,0.7733257204997833,-0.15185892851512228,0.5123923452769157,0.9999766935190011,6,6
FAM234A,6.407221038923417,6.446530245511339,0.03930920658792214,0.9246837175314799,0.9999766935190011,6,6
FAM234B,4.002455167509953,4.234632764511626,0.23217759700167306,0.5958204869032118,0.9999766935190011,6,6
FAM241B,3.9184578184869587,3.7773445655756728,-0.14111325291128596,0.6291218933516777,0.9999766935190011,6,6
FAM21EP,0.4939044316800816,0.621833053518839,0.12792862183875742,0.5075095200242364,0.9999766935190011,6,6
FAM21FP,0.9463101995653278,0.9118717696098897,-0.03443842995543811,0.8932325669061939,0.9999766935190011,6,6
FAM220A,5.41539394194901,5.62361190444911,0.2082179625000995,0.3625515015695247,0.9999766935190011,6,6
FAM222A,3.0122651359401424,2.469782680724993,-0.5424824552151493,0.5183351378015116,0.9999766935190011,6,6
FAM222B,6.096587599842455,6.0417163601620985,-0.05487123968035679,0.7387254018581744,0.9999766935190011,6,6
FAM225A,0.7319316182678355,0.7420644983664163,0.010132880098580821,0.9444427786941556,0.9999766935190011,6,6
FAM227A,0.9926940133978337,0.8913673929684173,-0.10132662042941643,0.7247396140866693,0.9999766935190011,6,6
FAM210A,4.326892689427773,4.519565358123066,0.19267266869529376,0.33482679359316725,0.9999766935190011,6,6
FAM210B,4.670553607881167,4.502129777249719,-0.16842383063144784,0.6408325649345494,0.9999766935190011,6,6
FAM216A,3.6199537045638697,3.542532275256548,-0.07742142930732188,0.9240003911860718,0.9999766935190011,6,6
FAM217B,5.15830519730166,5.240386903239811,0.08208170593815112,0.2801917223678534,0.9999766935190011,6,6
FAM219A,3.9928651367178696,4.238850867942811,0.2459857312249416,0.8028512617508918,0.9999766935190011,6,6
FAM86C1P,3.065742223749451,2.907351514054691,-0.1583907096947601,0.34403450264209745,0.9999766935190011,6,6
FAM86C2P,3.0916296134073957,2.9930234562212603,-0.09860615718613541,0.8056424662068465,0.9999766935190011,6,6
FAM86EP,2.377965776915072,2.4796152629680743,0.10164948605300239,0.8059722682274226,0.9999766935190011,6,6
FAM86FP,0.901369585038781,1.1844974728501878,0.28312788781140685,0.4353693584176186,0.9999766935190011,6,6
FAM86HP,1.1747729568351866,1.216138453702535,0.04136549686734847,0.926676585433178,0.9999766935190011,6,6
FAM89A,1.577278814744642,1.686888837666942,0.10961002292230004,0.6375543747703347,0.9999766935190011,6,6
FAM83B,1.0558525598667572,1.5276879953086666,0.4718354354419094,0.5694614434122518,0.9999766935190011,6,6
FAM83D,5.282077236529217,5.213178197141098,-0.06889903938811859,0.9198742272261693,0.9999766935190011,6,6
FAM83E,2.1468565968423756,2.6183551300374734,0.4714985331950978,0.7239830478977067,0.9999766935190011,6,6
FAM83F,1.5399138361279865,1.3184414715176815,-0.22147236461030495,0.8069128385991831,0.9999766935190011,6,6
FAM83H,7.743785083602238,7.360030360074518,-0.3837547235277201,0.4681154592808877,0.9999766935190011,6,6
FAM86B1,0.6289575813699974,0.7409301499551145,0.11197256858511717,0.7340063008795324,0.9999766935190011,6,6
FAM86B3P,0.8296692655620829,1.095449599675853,0.2657803341137702,0.3355843551114438,0.9999766935190011,6,6
FAM72C,1.0880286299987374,0.967893918328809,-0.1201347116699284,0.5740149005241897,0.9999766935190011,6,6
FAM72D,2.2804172075966185,2.458639612290665,0.1782224046940466,0.7816352513583288,0.9999766935190011,6,6
FAM76A,3.352788257549881,3.2329666374029995,-0.11982162014688136,0.4914666437003973,0.9999766935190011,6,6
FAM76B,3.5995480790473686,3.6286612699874126,0.029113190940043943,0.9320972731267501,0.9999766935190011,6,6
FAM78A,1.300480801379878,1.5683084143593373,0.26782761297945923,0.4512310829383517,0.9999766935190011,6,6
FAM81A,2.937984661548325,2.3274926914461127,-0.6104919701022125,0.19805279558414687,0.9999766935190011,6,6
FAM81B,1.1817118105311104,0.8040538245428079,-0.37765798598830247,0.5659334319100005,0.9999766935190011,6,6
FAM83A,2.1899358452053703,2.737280012087775,0.5473441668824046,0.7159187120569741,0.9999766935190011,6,6
FAM50B,2.782170458246309,2.9151491800729423,0.13297872182663317,0.9421772327053366,0.9999766935190011,6,6
FAM53A,2.272871760117611,2.3569626109631128,0.08409085084550183,0.798941844039343,0.9999766935190011,6,6
FAM53B,5.195529723463885,5.04912748474619,-0.14640223871769464,0.6251622019555888,0.9999766935190011,6,6
FAM66B,0.6276378983121594,0.6237619589133013,-0.003875939398858108,0.9883164787546443,0.9999766935190011,6,6
FAM66C,0.8244315605926191,0.8734501318647117,0.049018571272092526,0.8806941168336837,0.9999766935190011,6,6
FAM72A,2.6985985668093098,2.7271943906114764,0.02859582380216663,0.9524317501521274,0.9999766935190011,6,6
FAM72B,3.711141057449731,3.627756736552813,-0.08338432089691805,0.9230120727731848,0.9999766935190011,6,6
FARS2,3.6882794478633625,3.8530226471442774,0.16474319928091496,0.2222163966235146,0.9999766935190011,6,6
FARSB,5.99534333054796,5.9232671480857055,-0.07207618246225422,0.8942665081607504,0.9999766935190011,6,6
FAS,2.828034645212325,2.98069708810842,0.15266244289609476,0.7192734203648783,0.9999766935190011,6,6
FASN,10.233724215214872,10.291521706420555,0.057797491205683116,0.8476725820418138,0.9999766935190011,6,6
FASTK,6.0849679853631296,5.915282697816161,-0.16968528754696877,0.25420716915204516,0.9999766935190011,6,6
FASTKD1,3.780538189649126,3.660302622556055,-0.12023556709307126,0.8571980632182403,0.9999766935190011,6,6
FASTKD2,5.060292106597355,5.039922844443917,-0.02036926215343815,0.92466056208375,0.9999766935190011,6,6
FANCM,2.765430318430511,2.8707663576857416,0.1053360392552305,0.780493894557209,0.9999766935190011,6,6
FANK1,3.433064333871576,3.1744180802941737,-0.25864625357740234,0.6081427664930501,0.9999766935190011,6,6
FAR1,5.967463601089043,6.112164325252027,0.14470072416298407,0.2913079054592655,0.9999766935190011,6,6
FAR2,2.7684472335907766,2.9201511760120584,0.15170394242128182,0.6513131588518757,0.9999766935190011,6,6
FAR2P1,0.45559015755179777,0.5552545535691962,0.0996643960173984,0.7760150423766528,0.9999766935190011,6,6
FAR2P2,0.890942235113443,0.7535663436948257,-0.13737589141861728,0.6782447128085913,0.9999766935190011,6,6
FARP1,5.241252496645017,5.257572854169852,0.01632035752483496,0.8981223355378551,0.9999766935190011,6,6
FARP2,5.400719483054094,5.306830069278575,-0.09388941377551951,0.851636419357527,0.9999766935190011,6,6
FANCB,1.2704455878404604,1.4561031871107115,0.18565759927025116,0.76487719402924,0.9999766935190011,6,6
FANCC,4.351713422226574,4.646385498646169,0.29467207641959536,0.4142438048613588,0.9999766935190011,6,6
FANCD2,3.157894435382413,3.2457616162606033,0.08786718087819034,0.9260424166189346,0.9999766935190011,6,6
FANCE,3.3237505285164537,3.4668685533171186,0.14311802480066493,0.46356107510682654,0.9999766935190011,6,6
FANCF,4.858000856999404,4.701242310607439,-0.1567585463919654,0.786646358736286,0.9999766935190011,6,6
FANCG,4.772352246529593,4.809649566855257,0.03729732032566435,0.9509559844684297,0.9999766935190011,6,6
FANCI,4.752303731667861,4.924932666186195,0.17262893451833428,0.8388456500974644,0.9999766935190011,6,6
FANCL,3.8209039248445187,3.7936934048975046,-0.027210519947014067,0.8620280405268023,0.9999766935190011,6,6
FAM91A1,6.549261198809851,6.600554854703016,0.051293655893164924,0.39410148188652416,0.9999766935190011,6,6
FAM98A,5.289023361208078,5.436060952215183,0.14703759100710467,0.43679778503708244,0.9999766935190011,6,6
FAM98B,5.379028202599447,5.47529954538464,0.09627134278519289,0.7449154961805846,0.9999766935190011,6,6
FAM98C,4.892763269690579,4.730270944646331,-0.16249232504424782,0.5254224715558382,0.9999766935190011,6,6
FAN1,3.810218607817782,3.848592993459505,0.038374385641722686,0.6933004336324273,0.9999766935190011,6,6
FANCA,3.430819541374246,3.6167259898916746,0.18590644851742866,0.747191735624559,0.9999766935190011,6,6
FBXL15,4.07503972709571,3.6356846024396945,-0.43935512465601567,0.37609675613384064,0.9999766935190011,6,6
FBXL16,4.753746350860545,4.516100419147718,-0.23764593171282655,0.7269535263342178,0.9999766935190011,6,6
FBXL17,5.188741148715102,5.407599595090083,0.21885844637498142,0.5395715550474094,0.9999766935190011,6,6
FBXL18,4.0687760256729275,4.38958007243172,0.32080404675879226,0.4022846634494506,0.9999766935190011,6,6
FBXL19,6.296338479527638,6.41757488770147,0.12123640817383219,0.34533492260855986,0.9999766935190011,6,6
FBXL19-AS1,1.2173367274857598,1.3840486946605866,0.16671196717482673,0.2777542996378252,0.9999766935190011,6,6
FBXL2,2.7956135127387576,2.7202945607495828,-0.07531895198917482,0.46319468061851354,0.9999766935190011,6,6
FBXL20,3.994401676469471,3.8039984537037292,-0.19040322276574173,0.8100601564436141,0.9999766935190011,6,6
FBLN7,2.0313370754826834,2.331287119754105,0.2999500442714216,0.7619870272402782,0.9999766935190011,6,6
FBN1,1.569265544794009,2.519173351810612,0.9499078070166032,0.41902588178060096,0.9999766935190011,6,6
FBP1,2.936583454827689,2.152836657870425,-0.783746796957264,0.6405270292457449,0.9999766935190011,6,6
FBRS,7.619684677324851,7.617349548448789,-0.0023351288760613542,0.9708449081268907,0.9999766935190011,6,6
FBRSL1,6.783689236278456,6.662460228171773,-0.12122900810668291,0.5007377929521758,0.9999766935190011,6,6
FBXL12,4.5986776333217625,4.61953596649217,0.020858333170407306,0.90814883441001,0.9999766935190011,6,6
FBXL13,0.7650298628521699,0.6727963575046588,-0.09223350534751107,0.6677152277716416,0.9999766935190011,6,6
FAXDC2,3.0960079605455966,3.389460220995613,0.2934522604500165,0.8738949660693165,0.9999766935190011,6,6
FBF1,2.3838896891659807,2.3992043042561892,0.015314615090208594,0.9499210083201145,0.9999766935190011,6,6
FBH1,5.429836281841279,5.384184393750857,-0.04565188809042198,0.8116496544896228,0.9999766935190011,6,6
FBL,9.253370409261304,9.322542925685116,0.06917251642381217,0.9655150899032883,0.9999766935190011,6,6
FBLIM1,4.239681278677512,4.238603314936561,-0.001077963740951482,0.9993532417321563,0.9999766935190011,6,6
FBLL1,1.7405703752219814,1.482887507433136,-0.2576828677888454,0.7630227891075527,0.9999766935190011,6,6
FBLN1,8.287196865814366,8.124487020777847,-0.16270984503651853,0.7364658023457522,0.9999766935190011,6,6
FASTKD3,2.2649548956465537,2.5951380666030555,0.33018317095650174,0.4302506793895782,0.9999766935190011,6,6
FASTKD5,4.708084616549704,4.644375147114524,-0.06370946943517986,0.6757247554952095,0.9999766935190011,6,6
FAT1,7.948224544907094,7.871321956292571,-0.07690258861452293,0.8649343104487638,0.9999766935190011,6,6
FAT4,2.8692904571340527,3.6753255015568964,0.8060350444228437,0.41590470213812114,0.9999766935190011,6,6
FAUP1,1.3457580332770327,1.178427609850874,-0.16733042342615878,0.29893611138032505,0.9999766935190011,6,6
FAUP4,3.5226668761469804,4.084890422244203,0.5622235460972225,0.5119550691759209,0.9999766935190011,6,6
FAXC,2.0716432942080134,2.055613517140746,-0.016029777067267492,0.9660445736147405,0.9999766935190011,6,6
CMPK2,2.0175233617676365,2.5603493061831,0.5428259444154637,0.6730339133167469,0.9999766935190011,6,6
CMSS1,5.167105755230804,5.231738160284967,0.06463240505416223,0.9165558512146507,0.9999766935190011,6,6
CMTM3,5.9095775995855275,5.839560376336212,-0.07001722324931592,0.5303589823743925,0.9999766935190011,6,6
CMTM4,5.883068886565223,5.855799468558636,-0.02726941800658711,0.8556608810198691,0.9999766935190011,6,6
CMTM6,6.718041821526846,6.6164074789748675,-0.10163434255197856,0.49915003650296474,0.9999766935190011,6,6
CMTM7,6.43495967929785,6.120791891622868,-0.31416778767498243,0.49674793200363965,0.9999766935190011,6,6
CLUHP3,1.8436291150215587,2.3832217162748646,0.5395926012533059,0.2626701482126972,0.9999766935190011,6,6
CLVS2,0.6063973962258659,0.6341596743869868,0.02776227816112098,0.9460214903822496,0.9999766935190011,6,6
CLYBL,1.5908974061310766,2.15148217693462,0.5605847708035434,0.35396543705615047,0.9999766935190011,6,6
CMBL,5.408404255922229,5.146542038733714,-0.261862217188515,0.5913475086472615,0.9999766935190011,6,6
CMC2,4.107114385904604,4.0439348772937125,-0.06317950861089194,0.8378933553266176,0.9999766935190011,6,6
CMIP,7.465419893040192,7.271759754074608,-0.19366013896558343,0.6081973724686017,0.9999766935190011,6,6
CLSTN3,4.280287439158498,4.169903793103299,-0.11038364605519924,0.9421692544668332,0.9999766935190011,6,6
CLTA,8.571812100082573,8.470414130868512,-0.10139796921406052,0.8695468471071662,0.9999766935190011,6,6
CLTB,7.35453536199076,7.3903815387936485,0.03584617680288815,0.7650447355799137,0.9999766935190011,6,6
CLTC,8.969352716449906,8.883338073009538,-0.08601464344036813,0.688080770147095,0.9999766935190011,6,6
CLTCL1,2.8207605278842345,2.5685567408003624,-0.25220378708387203,0.6672618233527576,0.9999766935190011,6,6
CLU,6.285041134647192,6.773107605017302,0.48806647037010986,0.5759253185577033,0.9999766935190011,6,6
CLUH,7.0625097374008226,7.127073566636329,0.06456382923550663,0.8210621625688203,0.9999766935190011,6,6
CLP1,4.570012147415271,4.5778228151813405,0.0078106677660692014,0.895356694441485,0.9999766935190011,6,6
CLPB,5.575704279385362,5.491510011073242,-0.08419426831212018,0.8463512748539812,0.9999766935190011,6,6
CLPP,6.646394627926159,6.5358100460042605,-0.11058458192189846,0.4122620328422507,0.9999766935190011,6,6
CLPTM1,7.678246761700119,7.591691511468706,-0.08655525023141308,0.6858100446525095,0.9999766935190011,6,6
CLPTM1L,7.495690467432751,7.457217986101131,-0.03847248133161951,0.9245161392007804,0.9999766935190011,6,6
CLPX,5.535202365123502,5.602507189385521,0.06730482426201867,0.5887853382641857,0.9999766935190011,6,6
CLSPN,3.0290945027285967,3.20785634810589,0.17876184537729323,0.8931459340149185,0.9999766935190011,6,6
CLSTN1,8.610282693422809,8.707836939370962,0.0975542459481531,0.5724199120419988,0.9999766935190011,6,6
FBXO38,5.333602805684719,5.393949750022226,0.06034694433750687,0.7430569264471948,0.9999766935190011,6,6
