sample,treatment,cell,Acta2,Bgn,Ccl2,Ccnd1,Cd74,Clec3b,Col12a1,Col14a1,Col1a1,Col1a2,Col3a1,Col5a1,Col5a2,Col6a1,Col6a2,Col6a3,Csf2,Cxcl1,Cxcl2,Cxcl3,Dcn,Dusp4,Dusp6,Etv1,Etv4,Etv5,Fn1,Fosl1,H2-Aa,H2-Ab1,Has1,Hgf,Hspg2,Igfbp2,Igfbp3,Igfbp7,Il6,Lum,Ly6c1,Mmp1a,Mmp3,Plau,Postn,Saa3,Serpine1,Slpi,Sparc,Spry2,Spry4,Tagln,Thbs1,Thbs2,Thy1,Tnc,Vcan,Vegfa,myCAF,iCAF,apCAF,SASP,matrisome_core,MAPK_targets,RASON_inhibition_PD
GSM9850800,Veh,1506,0.9424560778727445,0.9939755460588794,0.8399810066476733,0.40184294871794873,0.894750118708452,0.40184294871794873,0.9547424026590693,0.40184294871794873,0.9971658357075024,0.9969877730294397,0.9988871082621082,0.9757241215574549,0.9951774691358025,0.9902065527065527,0.9757241215574549,0.9241452991452992,0.40184294871794873,0.40184294871794873,0.8399810066476733,0.40184294871794873,0.9998070987654321,0.40184294871794873,0.40184294871794873,0.894750118708452,0.8399810066476733,0.40184294871794873,0.9424560778727445,0.40184294871794873,0.894750118708452,0.894750118708452,0.40184294871794873,0.40184294871794873,0.9726228632478633,0.9424560778727445,0.9241452991452992,0.9939755460588794,0.40184294871794873,0.40184294871794873,0.40184294871794873,0.40184294871794873,0.8399810066476733,0.894750118708452,0.40184294871794873,0.9757241215574549,0.9944800569800569,0.9994212962962963,0.9997477445394112,0.8399810066476733,0.40184294871794873,0.9681564577397911,0.40184294871794873,0.40184294871794873,0.40184294871794873,0.40184294871794873,0.9424560778727445,0.994613603988604,0.765531022475467,0.40184294871794873,0.9318791547958213,0.6965197225613892,0.8270683385814964,0.553974424923499,0.5270252509835844
GSM9850800,Veh,1700,0.9603365384615384,0.9992135565052231,0.39847459639126304,0.39847459639126304,0.8321017331433999,0.39847459639126304,0.9658416429249762,0.39847459639126304,0.9999554843304843,0.9998664529914529,0.9996290360873694,0.9987090455840456,0.9954742402659069,0.9966613247863247,0.990889126305793,0.9952516619183286,0.39847459639126304,0.39847459639126304,0.39847459639126304,0.39847459639126304,0.991957502374169,0.8321017331433999,0.9322619895536562,0.39847459639126304,0.8321017331433999,0.39847459639126304,0.9998070987654321,0.9141441120607787,0.8852089268755935,0.8321017331433999,0.39847459639126304,0.39847459639126304,0.9849685422602089,0.39847459639126304,0.39847459639126304,0.9970619658119658,0.8321017331433999,0.9913046058879392,0.39847459639126304,0.39847459639126304,0.39847459639126304,0.8321017331433999,0.39847459639126304,0.39847459639126304,0.9849685422602089,0.39847459639126304,1.0000148385565053,0.39847459639126304,0.39847459639126304,0.9929368471035138,0.9925362060778727,0.9942871557454891,0.39847459639126304,0.9997477445394112,0.9955781101614435,0.9949103751187085,0.7850585628363405,0.47074578584995247,0.6692723171889838,0.5876725512142178,0.9644382278702452,0.6114425055397277,0.6103437457604123
GSM9850800,Veh,1727,0.4885297958214625,0.9971658357075024,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,1.0000148385565053,0.9997922602089269,0.9999554843304843,0.9986348528015194,0.998471628679962,0.9988129154795822,0.9977742165242165,0.9991690408357075,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.9960974596391263,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.9999851614434948,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.9924620132953467,0.4885297958214625,0.4885297958214625,0.9826982431149098,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.9997477445394112,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.4885297958214625,0.9956671415004749,0.9924620132953467,0.9945987654320988,0.9964832621082621,0.4885297958214625,0.6570413896802786,0.48852979582146255,0.48852979582146255,0.5238275420567089,0.9173906320287896,0.4885297958214626,0.4885297958214626
GSM9850800,Veh,1824,0.9954000474833808,0.9995696818613485,0.4161621557454891,0.4161621557454891,0.4161621557454891,0.4161621557454891,0.926801400759734,0.4161621557454891,0.9999851614434948,0.9997774216524217,1.0000148385565053,0.9963051994301995,0.9968839031339032,0.9977148622981956,0.9987090455840456,0.9959045584045584,0.4161621557454891,0.4161621557454891,0.4161621557454891,0.4161621557454891,0.9965871320037987,0.9530804843304843,0.8710232668566001,0.8710232668566001,0.8710232668566001,0.4161621557454891,0.9994806505223172,0.4161621557454891,0.4161621557454891,0.8710232668566001,0.4161621557454891,0.4161621557454891,0.9922839506172839,0.4161621557454891,0.4161621557454891,0.9979819563152896,0.4161621557454891,0.9804724596391263,0.4161621557454891,0.4161621557454891,0.4161621557454891,0.4161621557454891,0.4161621557454891,0.4161621557454891,0.4161621557454891,0.4161621557454891,0.9999258072174739,0.4161621557454891,0.4161621557454891,0.9922839506172839,0.4161621557454891,0.9911858974358975,0.4161621557454891,0.9671919515669516,0.9937529677113011,0.9752938034188035,0.7896659346312126,0.41616215574548915,0.5071343779677113,0.49765868776285455,0.9335826210826212,0.627440118180859,0.5461224732058066
GSM9850800,Veh,1848,0.3782793209876543,0.9969284188034188,0.3782793209876543,0.3782793209876543,0.7937292260208927,0.3782793209876543,0.9286858974358975,0.7937292260208927,0.9983232431149098,0.9990206552706553,0.9997774216524217,0.9908594491927826,0.996542616334283,0.9915865384615384,0.9879214150047484,0.8524899097815765,0.3782793209876543,0.3782793209876543,0.3782793209876543,0.3782793209876543,0.9996883903133903,0.9286858974358975,0.8885179249762583,0.3782793209876543,0.7937292260208927,0.8524899097815765,0.9997477445394112,0.8524899097815765,0.3782793209876543,0.3782793209876543,0.3782793209876543,0.3782793209876543,0.9919871794871795,0.3782793209876543,0.9505579297245964,0.9922691120607787,0.3782793209876543,0.3782793209876543,0.3782793209876543,0.3782793209876543,0.9579030151946819,0.3782793209876543,0.3782793209876543,0.9995103276353277,0.9408535137701804,0.9948361823361823,0.999540004748338,0.8524899097815765,0.3782793209876543,0.3782793209876543,0.3782793209876543,0.3782793209876543,0.3782793209876543,0.7937292260208927,0.9856511158594492,0.9896426875593543,0.5653935185185185,0.4475209718265274,0.7089268755935423,0.5473901098901098,0.8472058217124009,0.7003600823045268,0.7137536460453127
GSM9850800,Veh,1850,0.48814399335232667,0.985502730294397,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.9962310066476733,0.9997625830959165,0.9962310066476733,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.9996141975308642,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.9997625830959165,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.985502730294397,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.9996141975308642,0.48814399335232667,0.985502730294397,0.9962310066476733,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.48814399335232667,0.985502730294397,0.48814399335232667,0.48814399335232667,0.6899097815764482,0.5591952414869081,0.6753191070625283,0.4881439933523267,0.48814399335232667
GSM9850800,Veh,2159,0.49330781101614435,0.9921652421652422,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.9921652421652422,0.9985458214624882,0.9921652421652422,0.9985458214624882,0.49330781101614435,0.49330781101614435,0.9921652421652422,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.9921652421652422,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.9999258072174739,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.9985458214624882,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.9921652421652422,0.9985458214624882,0.9997180674264008,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.49330781101614435,0.5943554131054131,0.5650289139872474,0.7310863072924478,0.49330781101614435,0.4933078110161443
GSM9850800,Veh,2619,0.39463141025641024,0.9934265194681862,0.9918387939221273,0.39463141025641024,0.8264185660018993,0.39463141025641024,0.39463141025641024,0.39463141025641024,0.9981006647673314,0.9991690408357075,0.9997180674264008,0.9672067901234568,0.995607787274454,0.9507656695156695,0.916295702754036,0.9605294396961064,0.39463141025641024,0.39463141025641024,0.39463141025641024,0.39463141025641024,0.9998664529914529,0.8835321699905033,0.9672067901234568,0.39463141025641024,0.8264185660018993,0.8835321699905033,0.9957116571699905,0.39463141025641024,0.39463141025641024,0.39463141025641024,0.916295702754036,0.39463141025641024,0.9507656695156695,0.39463141025641024,0.39463141025641024,0.9833066239316239,0.39463141025641024,0.39463141025641024,0.39463141025641024,0.39463141025641024,0.39463141025641024,0.39463141025641024,0.39463141025641024,0.9999554843304843,0.916295702754036,0.9974032526115859,0.9990503323836657,0.39463141025641024,0.39463141025641024,0.39463141025641024,0.8264185660018993,0.39463141025641024,0.39463141025641024,0.39463141025641024,0.9371141975308642,0.39463141025641024,0.3946314102564102,0.48157545900601456,0.7226080246913581,0.5165990452448787,0.8456985367621332,0.6148718608209349,0.6079547381630714
GSM9850800,Veh,2728,0.9724002849002849,0.9949400522317189,0.9918239553656221,0.37195809591642925,0.9798047245963912,0.37195809591642925,0.37195809591642925,0.37195809591642925,0.9971064814814815,0.9974329297245964,0.9964387464387464,0.970679012345679,0.9819563152896487,0.9441921889838556,0.9173937559354226,0.9886485042735043,0.37195809591642925,0.37195809591642925,0.37195809591642925,0.37195809591642925,0.9843304843304843,0.9499198717948718,0.7763681149097815,0.37195809591642925,0.8627136752136753,0.37195809591642925,0.9959193969610636,0.7763681149097815,0.9616126543209876,0.9670138888888888,0.7763681149097815,0.37195809591642925,0.9645952041785375,0.37195809591642925,0.37195809591642925,0.9936045821462488,0.37195809591642925,0.7763681149097815,0.37195809591642925,0.37195809591642925,0.37195809591642925,0.7763681149097815,0.37195809591642925,0.9958897198480532,0.9946877967711301,0.9997477445394112,0.9974922839506173,0.7763681149097815,0.37195809591642925,0.7763681149097815,0.9882923789173789,0.37195809591642925,0.37195809591642925,0.37195809591642925,0.9743144586894587,0.9860072412155746,0.5394334639126306,0.4393597657486546,0.9808137464387464,0.5778653252611586,0.8729460313890138,0.6255078083781788,0.6153846153846153
GSM9850800,Veh,2732,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.9976703466286799,0.9976703466286799,0.99002849002849,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.99002849002849,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.99002849002849,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.99002849002849,0.4917349240265907,0.9999851614434948,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.4917349240265907,0.49173492402659064,0.49173492402659064,0.6930436847103514,0.4917349240265905,0.6236692157744789,0.4917349240265906,0.4917349240265906
